year	month	day	tmin	tmean	tmax	radiation	rain	UM	wind	UN	UX	CO2	ETP
1996	11	7	6.2	13.4	20.6	778	1.5	81	2.3	48	99	-999	1.1
1996	11	8	11.5	13.35	15.2	399	0	88	1.3	67	99	-999	0.8
1996	11	9	6.5	10.85	15.2	664	0	86	0.5	49	100	-999	0.6
1996	11	10	8.1	11.7	15.3	778	0	83	2.6	68	100	-999	1
1996	11	11	7.3	12.95	18.6	349	0	72	2.5	38	100	-999	1.4
1996	11	12	7.7	11.9	16.1	438	5.5	88	1.4	69	98	-999	0.7
1996	11	13	6.9	10.25	13.6	558	0	92	1.2	78	100	-999	0.4
1996	11	14	6.7	7.65	8.6	249	0	89	2.8	82	97	-999	0.6
1996	11	15	2.3	4.2	6.1	548	0	84	1.3	66	99	-999	0.5
1996	11	16	-4	0.35	4.7	258	17	95	1.2	72	100	-999	0.3
1996	11	17	0.9	3.65	6.4	177	12.5	96	2.1	91	98	-999	0.2
1996	11	18	4.3	6.55	8.8	366	2.5	86	4.2	50	99	-999	1
1996	11	19	-0.2	4.55	9.3	331	11.5	88	3.1	68	100	-999	0.4
1996	11	20	5	6.7	8.4	246	15	86	4.5	75	97	-999	0.7
1996	11	21	5.3	9.75	14.2	268	1.5	89	2.1	80	99	-999	0.8
1996	11	22	3.8	6.95	10.1	814	7.5	80	3.3	57	93	-999	0.6
1996	11	23	3.7	7.55	11.4	444	3	90	2.8	69	99	-999	0.5
1996	11	24	-0.8	4.85	10.5	840	2	88	0.9	58	100	-999	0.1
1996	11	25	2	7.5	13	117	29.5	92	2.8	75	100	-999	0.1
1996	11	26	7.7	9.3	10.9	311	10.5	91	3.6	81	98	-999	0.5
1996	11	27	6.9	10.75	14.6	170	5.5	90	3.6	76	100	-999	0.6
1996	11	28	4.3	5.7	7.1	474	0	79	5.3	64	90	-999	1
1996	11	29	-0.2	6.1	12.4	516	2	84	3.2	58	100	-999	0.3
1996	11	30	9.8	12	14.2	81	32	92	6.3	71	99	-999	0.3
1996	12	1	6.3	9.6	12.9	765	1	86	3.7	64	99	-999	0.3
1996	12	2	8.4	10.45	12.5	537	0	84	3.8	65	97	-999	0.7
1996	12	3	7.2	9.65	12.1	0	0	97	0	92	97	-999	0.1
1996	12	4	4.8	9.8	14.8	619	0	86	2	71	100	-999	0.2
1996	12	5	8.4	10.7	13	75	0	89	3.6	80	98	-999	0.5
1996	12	6	6.9	9.4	11.9	499	9	92	1.8	82	100	-999	0.1
1996	12	7	7.9	8.8	9.7	18	13.5	100	0.4	98	100	-999	0
1996	12	8	7	8.7	10.4	79	4.5	98	0.9	88	100	-999	0
1996	12	9	8	8.95	9.9	127	7.5	99	0.6	97	100	-999	0.1
1996	12	10	6.3	7.65	9	254	0.5	97	0.9	88	100	-999	0.2
1996	12	11	3	7.65	12.3	677	0	90	3.6	76	100	-999	0
1996	12	12	9.5	12.4	15.3	568	0	89	4.5	78	95	-999	0.6
1996	12	13	10.9	12.8	14.7	367	1	95	2.2	85	100	-999	0.5
1996	12	14	7.6	9.5	11.4	152	3	98	2.6	92	100	-999	0.3
1996	12	15	3.6	4.7	5.8	242	0	87	1.4	78	98	-999	0.4
1996	12	16	0.2	5.55	10.9	693	0	90	2.7	76	100	-999	0
1996	12	17	7.5	10.35	13.2	521	0	88	4.8	74	94	-999	0.5
1996	12	18	10	11.95	13.9	463	0	90	5.1	82	94	-999	0.4
1996	12	19	10.5	12.4	14.3	167	16	96	1.4	87	100	-999	0.3
1996	12	20	5.5	9	12.5	435	0	97	2	90	100	-999	0.2
1996	12	21	8.1	12.05	16	277	1	87	3.3	78	97	-999	0.6
1996	12	22	10.9	13.05	15.2	412	1	87	4.8	79	98	-999	0.6
1996	12	23	6.9	9.45	12	286	0	100	0.4	98	100	-999	0.2
1996	12	24	8.3	9.65	11	240	4.5	99	1.6	92	100	-999	0.1
1996	12	25	6.1	7	7.9	171	3	87	5	76	98	-999	0.7
1996	12	26	-1.4	-0.15	1.1	435	0	87	3.6	75	99	-999	0.4
1996	12	27	-5.7	-1.8	2.1	549	0	94	0.2	74	100	-999	0
1996	12	28	-4.2	-3.1	-2	210	0	96	0.9	89	100	-999	0.2
1996	12	29	-6.3	-4.55	-2.8	159	0	98	0.3	96	100	-999	0
1996	12	30	-5	-4.2	-3.4	146	0	96	0.8	90	100	-999	0.1
1996	12	31	-5.1	-1.95	1.2	284	0	97	0.5	87	100	-999	0.1
1997	1	1	-1.2	0.15	1.5	187	1	96	0.1	86	100	-999	0.1
1997	1	2	-0.2	3.35	6.9	164	2.5	99	0.5	97	100	-999	0.1
1997	1	3	1.1	5.8	10.5	102	30	94	3.3	81	100	-999	0.4
1997	1	4	-0.2	0.55	1.3	103	10	98	4	92	100	-999	0
1997	1	5	0.4	4.9	9.4	588	0	93	0.5	66	100	-999	0.1
1997	1	6	-0.1	2.4	4.9	408	0	87	1.4	69	100	-999	0.2
1997	1	7	1.4	3.6	5.8	494	0.5	83	0.7	66	95	-999	0.3
1997	1	8	-0.6	2.45	5.5	138	0.5	93	1	82	100	-999	0
1997	1	9	0	4.05	8.1	198	2.5	98	1.2	90	100	-999	0
1997	1	10	0.8	2.8	4.8	333	0	89	2.6	81	100	-999	0.4
1997	1	11	-2	1.15	4.3	270	0	98	0.2	90	100	-999	0.1
1997	1	12	-2.2	2.65	7.5	465	0	99	0.1	89	100	-999	0.2
1997	1	13	-2.4	3.75	9.9	848	0	86	2.6	61	100	-999	0.1
1997	1	14	4.6	8.15	11.7	843	0	82	4.5	67	91	-999	0.6
1997	1	15	7.5	9.85	12.2	832	0	82	5.4	71	90	-999	0.9
1997	1	16	8.3	11.05	13.8	817	0.5	84	5.6	72	92	-999	1
1997	1	17	8.8	10.9	13	216	16	90	4.2	78	99	-999	0.9
1997	1	18	7.6	9.7	11.8	391	0	93	3.4	84	100	-999	0.5
1997	1	19	7.9	10.55	13.2	447	2	92	1	76	100	-999	0.4
1997	1	20	8.1	10.35	12.6	82	0.5	97	1.1	89	100	-999	0.1
1997	1	21	11.8	13.1	14.4	450	0	88	7.9	83	94	-999	1.3
1997	1	22	12.3	13.75	15.2	545	0	88	5.9	82	91	-999	1.2
1997	1	23	11.9	12.6	13.3	203	0	88	7.3	84	90	-999	1.1
1997	1	24	11.2	12.2	13.2	224	3.5	94	3	89	99	-999	0.5
1997	1	25	9.9	12.95	16	532	1	93	1	71	100	-999	0.7
1997	1	26	4.5	7.35	10.2	404	0	100	0	98	100	-999	0.3
1997	1	27	4.8	6.85	8.9	120	0.5	100	1.3	95	100	-999	0.1
1997	1	28	2.4	3.3	4.2	122	0	87	1.9	78	97	-999	0.3
1997	1	29	0.1	5.65	11.2	784	0	89	2.1	75	100	-999	0.4
1997	1	30	-0.2	6.2	12.6	887	0	92	1.6	71	100	-999	0.4
1997	1	31	-0.2	6.8	13.8	899	0	90	1	67	100	-999	0.3
1997	2	1	5.2	8.3	11.4	251	0	96	0.7	85	100	-999	0.2
1997	2	2	6.3	9.15	12	418	7.5	95	0.6	74	100	-999	0.5
1997	2	3	6.2	7.3	8.4	185	1.5	96	3	90	100	-999	0.3
1997	2	4	3.8	6.7	9.6	558	0	95	0.4	77	100	-999	0.5
1997	2	5	0.4	6.55	12.7	423	1	92	2.3	76	100	-999	0.4
1997	2	6	1.6	8.2	14.8	956	0	83	1.1	38	100	-999	0.7
1997	2	7	5.1	10.05	15	1132	0	66	4.5	37	87	-999	1.9
1997	2	8	3.2	8.7	14.2	1042	0	86	2.1	54	100	-999	0.8
1997	2	9	3.3	8.8	14.3	818	0	96	1.1	77	100	-999	0.8
1997	2	10	-2.7	6.2	15.1	1192	0.5	87	1.3	48	100	-999	0.7
1997	2	11	5.5	9.5	13.5	337	0.5	94	1.5	85	99	-999	0.5
1997	2	12	8.5	12.4	16.3	572	0	89	0.5	63	100	-999	0.7
1997	2	13	8	10.85	13.7	493	4	87	3.7	66	95	-999	1.1
1997	2	14	8	12.55	17.1	609	15	86	2.5	66	100	-999	1
1997	2	15	7.2	8.5	9.8	291	0	84	5.1	67	98	-999	1.4
1997	2	16	-1.5	8.1	17.7	1299	0	75	0.7	21	100	-999	1
1997	2	17	5.1	9.7	14.3	921	0	80	1.7	54	97	-999	1
1997	2	18	5.1	10.35	15.6	583	0	80	2.7	48	100	-999	1.2
1997	2	19	5	9.7	14.4	1209	0	82	1	50	100	-999	1.1
1997	2	20	4.1	10.65	17.2	746	0.5	81	1.4	59	100	-999	0.9
1997	2	21	6	11.5	17	1043	0	78	0.5	41	100	-999	1.2
1997	2	22	1.6	8.95	16.3	1247	0	82	3.3	52	100	-999	1.4
1997	2	23	9.3	11.2	13.1	445	0	89	5.4	80	95	-999	1.2
1997	2	24	9.8	13	16.2	1178	0	84	5.5	66	96	-999	2.1
1997	2	25	10.4	13.95	17.5	1238	0	84	4	67	95	-999	2
1997	2	26	7.3	11.4	15.5	699	0	80	3.7	57	100	-999	1.5
1997	2	27	6.2	11	15.8	1422	0	74	1.3	35	96	-999	1.7
1997	2	28	1.3	10.25	19.2	1499	0	62	3.1	17	97	-999	2.5
1997	3	1	6.4	10.8	15.2	882	0	80	3	60	97	-999	1.5
1997	3	2	6.5	13.9	21.3	1328	0	78	1.6	40	98	-999	1.9
1997	3	3	4.3	13.05	21.8	1278	0	81	0.3	44	100	-999	1.5
1997	3	4	2.8	14.15	25.5	1321	0	69	0.7	18	100	-999	1.9
1997	3	5	7.7	11.3	14.9	684	0	82	1.8	68	93	-999	1.1
1997	3	6	6.5	12.1	17.7	1066	0	86	1.3	62	100	-999	1.4
1997	3	7	4.6	11.05	17.5	1476	0	79	0.6	50	100	-999	1.5
1997	3	8	1.7	10.95	20.2	1538	0	72	0.5	26	100	-999	1.7
1997	3	9	1.2	11.15	21.1	1580	0	62	2.2	27	100	-999	2.4
1997	3	10	1.5	11.35	21.2	1652	0	52	1.7	17	91	-999	2.5
1997	3	11	0.6	12.1	23.6	1585	0	57	1	15	92	-999	2.2
1997	3	12	9.4	15.5	21.6	1557	0	52	2	27	92	-999	3
1997	3	13	2.1	11.55	21	1544	0	64	1.2	29	100	-999	2.1
1997	3	14	9.3	11.4	13.5	489	1.5	76	4.1	59	92	-999	1.8
1997	3	15	9.4	13.3	17.2	989	0	82	2.7	55	98	-999	2
1997	3	16	7.7	13.55	19.4	1669	0	75	1.2	43	100	-999	2.2
1997	3	17	2.8	13.4	24	1728	0	69	0.6	24	100	-999	2.2
1997	3	18	4.8	13.55	22.3	1724	0	71	2.3	40	98	-999	2.6
1997	3	19	10.1	12.8	15.5	799	0	70	5.3	51	88	-999	3
1997	3	20	5.6	10.5	15.4	1714	0	64	1.7	31	93	-999	2.5
1997	3	21	-0.4	8.05	16.5	1783	0	60	0.8	26	97	-999	2
1997	3	22	0.1	9.45	18.8	1807	0	61	0.9	21	95	-999	2.2
1997	3	23	0.7	10.45	20.2	1787	0	59	1.7	23	95	-999	2.6
1997	3	24	9.1	11	12.9	474	9.5	86	4.4	50	98	-999	1.5
1997	3	25	8.3	11.35	14.4	626	0	84	3.4	60	98	-999	1.7
1997	3	26	2.4	9.7	17	1779	0	76	1	33	100	-999	2.1
1997	3	27	3.2	11.95	20.7	1861	0	73	0.7	37	100	-999	2.4
1997	3	28	5.8	11.45	17.1	837	0	83	2.6	58	100	-999	1.7
1997	3	29	3.3	9.05	14.8	2048	0	51	2.5	20	77	-999	3.2
1997	3	30	0.4	8.65	16.9	2033	0	59	1	27	96	-999	2.5
1997	3	31	0.4	10.4	20.4	2069	0	58	1.2	21	98	-999	2.8
1997	4	1	2.4	12.05	21.7	2025	0	63	1	24	100	-999	2.8
1997	4	2	6.3	14.15	22	2007	0	61	1	25	88	-999	3
1997	4	3	5.3	13.75	22.2	2026	0	56	2.6	18	98	-999	3.7
1997	4	4	8.9	12.85	16.8	1486	0	61	4.6	37	90	-999	3.9
1997	4	5	5	11.9	18.8	2148	0	45	1.9	21	73	-999	3.5
1997	4	6	2.4	12.25	22.1	2152	0	59	1.2	26	95	-999	3.1
1997	4	7	3.3	13.15	23	1977	0	57	3.5	22	96	-999	4
1997	4	8	12	15.75	19.5	1660	0	62	6.4	37	78	-999	5.3
1997	4	9	10.2	14.15	18.1	2195	0	65	5.6	42	84	-999	4.9
1997	4	10	4.8	13.6	22.4	2225	0	62	1.4	27	96	-999	3.5
1997	4	11	3.7	13.9	24.1	2152	0	52	1.8	20	98	-999	3.7
1997	4	12	9.5	14.85	20.2	2100	0	49	3.1	23	81	-999	4.5
1997	4	13	1.2	10.4	19.6	2311	0	45	1.2	12	86	-999	3.3
1997	4	14	1.9	12.6	23.3	2289	0	49	1	17	89	-999	3.5
1997	4	15	4	13.75	23.5	2261	0	52	1.5	16	89	-999	3.8
1997	4	16	3.8	13.35	22.9	2330	0	45	1.3	3	93	-999	3.8
1997	4	17	2.7	10.05	17.4	2247	0	55	4.4	27	83	-999	4.2
1997	4	18	9.1	12.6	16.1	1893	0	59	5.6	46	77	-999	4.7
1997	4	19	10.5	12.25	14	480	7.5	89	3	76	100	-999	1.3
1997	4	20	8.4	14	19.6	1515	0	69	1.4	31	100	-999	3
1997	4	21	0.1	8.3	16.5	2489	0	44	3	18	92	-999	4.1
1997	4	22	4.1	10.65	17.2	2432	0	45	3.4	17	80	-999	4.6
1997	4	23	0.3	9.45	18.6	2331	0	52	1	16	94	-999	3.3
1997	4	24	0.4	11.85	23.3	2443	0	54	2.2	8	94	-999	4.2
1997	4	25	11.4	17.55	23.7	2210	0	70	4	40	88	-999	4.9
1997	4	26	10.2	17.55	24.9	1437	12	80	1.4	36	100	-999	3.1
1997	4	27	11.5	15.45	19.4	1536	2	82	4.4	49	99	-999	3.6
1997	4	28	11.7	15.1	18.5	608	7.5	95	4.3	81	100	-999	1.4
1997	4	29	12.4	15.6	18.8	1667	0	72	4.6	48	99	-999	4.2
1997	4	30	9.2	14.55	19.9	2052	0	72	2.2	39	97	-999	3.8
1997	5	1	4.8	14.6	24.4	2551	0	62	1	27	100	-999	4
1997	5	2	11.4	18.3	25.2	2557	0	53	4.5	27	80	-999	6.3
1997	5	3	9.4	18.1	26.8	1823	0.5	67	1.5	39	94	-999	3.7
1997	5	4	13.3	21.25	29.2	2043	15.5	75	1.8	33	100	-999	4.5
1997	5	5	14.5	18.7	22.9	1869	7	83	2.6	52	100	-999	4
1997	5	6	8.4	11.45	14.5	1356	1.5	78	4.3	57	98	-999	3.1
1997	5	7	4.7	9.45	14.2	1132	9	86	2.8	57	98	-999	2.2
1997	5	8	3.6	8.5	13.4	1672	0	78	3.8	62	93	-999	2.7
1997	5	9	7.4	12.85	18.3	1537	0	74	2.1	50	95	-999	2.9
1997	5	10	8.1	14.8	21.5	2311	0	75	3.5	43	100	-999	4.3
1997	5	11	12.7	16.9	21.1	2047	26.5	81	3.7	56	100	-999	4.4
1997	5	12	11.1	14.4	17.7	921	0	92	1.5	72	100	-999	1.8
1997	5	13	13.9	16.85	19.8	1347	0	82	3.4	65	98	-999	3.2
1997	5	14	13.7	17.1	20.5	1085	0	87	1.1	67	99	-999	2.3
1997	5	15	13	18.5	24	1584	0.5	82	1.2	46	100	-999	3.3
1997	5	16	11.6	17.4	23.2	2109	0	78	4.5	62	93	-999	4.4
1997	5	17	13.5	17.9	22.3	938	6	90	2.4	62	100	-999	2.4
1997	5	18	10	16.7	23.4	2508	5	80	2.3	47	100	-999	4.5
1997	5	19	14.4	19.05	23.7	1626	1	81	3	53	99	-999	3.9
1997	5	20	13.7	17.95	22.2	1765	4.5	74	1.5	40	100	-999	3.7
1997	5	21	12.4	16.45	20.5	1787	1.5	77	2	51	96	-999	3.7
1997	5	22	9.6	15.55	21.5	2448	0	71	1	43	97	-999	4.1
1997	5	23	9.8	17.7	25.6	2323	0	73	3.5	44	100	-999	4.9
1997	5	24	16.6	20	23.4	1825	0	71	4	50	90	-999	4.9
1997	5	25	14.8	18.85	22.9	1444	0	63	3.9	40	84	-999	4.5
1997	5	26	14.8	21.55	28.3	2544	0	55	3.4	35	77	-999	6.4
1997	5	27	12.5	21.65	30.8	2575	0	66	1	37	95	-999	5.2
1997	5	28	16.8	23.75	30.7	2380	0	60	1.7	24	99	-999	5.6
1997	5	29	15.6	21.25	26.9	2430	0	55	4	38	88	-999	6.6
1997	5	30	10.6	20.1	29.6	2548	0	57	1.8	32	83	-999	5.4
1997	5	31	14.6	20.4	26.2	1747	7	72	2.9	42	98	-999	4.6
1997	6	1	14	16.4	18.8	667	9	93	2	80	99	-999	1.6
1997	6	2	12.6	17.95	23.3	1895	0.5	77	1.4	48	97	-999	3.7
1997	6	3	15.6	20.15	24.7	1986	0	79	1.2	47	98	-999	4.1
1997	6	4	11.6	17.1	22.6	1085	2	83	4.9	63	100	-999	2.8
1997	6	5	16.2	20.5	24.8	1823	0	80	2.7	53	95	-999	4.4
1997	6	6	15.6	21.4	27.2	2703	0	76	4.7	54	98	-999	6.4
1997	6	7	17	21.25	25.5	1961	1	83	4.4	63	97	-999	4.9
1997	6	8	13.8	20.45	27.1	2184	0	73	1.4	40	100	-999	4.6
1997	6	9	13.3	21.45	29.6	2312	0	67	2.9	35	100	-999	5.5
1997	6	10	18	22.25	26.5	1415	0	73	5.3	46	93	-999	5
1997	6	11	18.2	23.95	29.7	2157	0	66	2.6	42	92	-999	5.6
1997	6	12	16.4	23.95	31.5	2241	0	60	1	27	97	-999	5.1
1997	6	13	18.8	25.3	31.8	1912	12.5	67	2	33	91	-999	5.2
1997	6	14	15.6	19.8	24	1146	5	84	1.8	56	100	-999	2.8
1997	6	15	12.4	20.4	28.4	2695	1	68	1	37	100	-999	5.2
1997	6	16	17.6	20.5	23.4	1272	0	84	2.3	70	100	-999	3.2
1997	6	17	14.2	18.15	22.1	1524	0	73	1.7	54	95	-999	3.4
1997	6	18	15.6	19.85	24.1	1765	0	70	2.4	42	86	-999	4.3
1997	6	19	15.1	19.5	23.9	1840	0	66	3.5	34	90	-999	5
1997	6	20	10.9	18.2	25.5	2655	0	63	1.3	34	96	-999	5
1997	6	21	14.6	18.65	22.7	893	10.5	85	1.5	59	100	-999	2.4
1997	6	22	12.6	16.55	20.5	2206	0	76	3.4	48	100	-999	4.7
1997	6	23	12.4	16.15	19.9	1385	0	76	2.9	57	90	-999	3.3
1997	6	24	12.6	17.65	22.7	2029	0	75	1.9	43	100	-999	4.2
1997	6	25	9	17.05	25.1	2166	0	70	1.3	41	100	-999	4.1
1997	6	26	16.9	19.45	22	754	0	71	2.9	52	81	-999	3.2
1997	6	27	12.2	16.65	21.1	2038	0	62	2.8	33	84	-999	4.7
1997	6	28	7.6	13.05	18.5	913	19.5	84	0.7	55	100	-999	1.8
1997	6	29	10.6	13	15.4	833	4	92	3.1	77	100	-999	1.8
1997	6	30	10.9	15.75	20.6	1606	0	76	2.3	55	94	-999	3.3
1997	7	1	13.1	18.85	24.6	2174	0.5	73	1.6	43	97	-999	4.4
1997	7	2	14.1	18.45	22.8	983	2	88	1.7	59	100	-999	2.6
1997	7	3	12.3	16.95	21.6	1963	0	77	1.3	45	100	-999	3.8
1997	7	4	11.6	16.65	21.7	1553	2	82	2	54	100	-999	3.2
1997	7	5	13.1	16.85	20.6	1311	0.5	83	3.1	60	97	-999	3.2
1997	7	6	12.6	18.25	23.9	2286	0	72	2.3	38	97	-999	4.8
1997	7	7	9.5	17.9	26.3	2644	0	69	1.3	34	100	-999	4.8
1997	7	8	10.4	19.55	28.7	2743	0	64	0.7	21	100	-999	5.1
1997	7	9	11.3	19.5	27.7	1362	0.5	78	1.1	38	100	-999	3.1
1997	7	10	16.1	20.75	25.4	1205	12.5	89	1.7	60	100	-999	2.9
1997	7	11	16.3	19.6	22.9	1153	0.5	87	2.2	67	100	-999	2.9
1997	7	12	12	20.3	28.6	2547	0	75	0.6	35	100	-999	4.8
1997	7	13	13.7	22.2	30.7	2403	0	73	1.3	37	100	-999	5
1997	7	14	17.9	23.2	28.5	2346	0	72	1.7	51	95	-999	5.2
1997	7	15	18.6	23.9	29.2	2072	0	75	1.2	47	97	-999	4.7
1997	7	16	17.2	23.4	29.6	1465	1	71	1.8	37	100	-999	4
1997	7	17	17.6	18.6	19.6	340	2.5	92	2.7	82	100	-999	1
1997	7	18	15.6	20.15	24.7	1932	0.5	72	3.7	43	98	-999	5
1997	7	19	12.6	18.7	24.8	2018	0	71	2.2	44	100	-999	4.4
1997	7	20	10.6	19.4	28.2	2508	0	70	1	30	100	-999	4.7
1997	7	21	11.4	20.6	29.8	2477	0	67	0.7	27	100	-999	4.8
1997	7	22	15.7	22.95	30.2	2070	0	58	2.3	34	96	-999	5.4
1997	7	23	17.6	23.65	29.7	2342	5	66	1.6	35	98	-999	5.4
1997	7	24	18.6	21.3	24	814	0	86	2.3	68	99	-999	2.4
1997	7	25	16.8	21	25.2	1554	0	78	3.5	60	97	-999	4.1
1997	7	26	17.9	21.85	25.8	1187	0	80	2.5	60	94	-999	3.2
1997	7	27	16.5	22.25	28	1769	0	77	1.4	48	100	-999	3.9
1997	7	28	14.6	23.05	31.5	2479	0	72	0.9	37	100	-999	5.1
1997	7	29	19.1	25.35	31.6	2352	0	69	1.2	38	96	-999	5.3
1997	7	30	18.5	24.15	29.8	1932	0	75	2	51	98	-999	4.6
1997	7	31	18.8	23.5	28.2	2333	0	70	2.5	50	91	-999	5.5
1997	8	1	17.5	22.8	28.1	2498	0	59	2.5	23	89	-999	5.9
1997	8	2	15	22.95	30.9	2474	0	66	1.2	32	100	-999	5.2
1997	8	3	15.4	26.1	36.8	2460	0	59	1.6	18	100	-999	5.9
1997	8	4	19.9	24.8	29.7	1869	1.5	79	3.7	56	94	-999	5
1997	8	5	19.8	23.85	27.9	645	6	94	1.8	68	100	-999	2
1997	8	6	18.8	23.75	28.7	1586	0.5	83	0.9	57	100	-999	3.6
1997	8	7	18.7	24.45	30.2	1774	6	83	2.3	52	100	-999	4.4
1997	8	8	18.9	24.6	30.3	1908	0	78	2.2	54	100	-999	4.6
1997	8	9	17.4	26.05	34.7	2302	0	66	1.4	28	100	-999	5.4
1997	8	10	18.3	26.2	34.1	1881	34.5	61	2.9	28	100	-999	5.7
1997	8	11	18.5	19.65	20.8	370	28.5	100	1.9	93	100	-999	0.7
1997	8	12	16.6	23.25	29.9	2316	0	79	0.9	43	100	-999	4.7
1997	8	13	15.5	23.05	30.6	2214	0	82	0.9	40	100	-999	4.4
1997	8	14	17.6	25.6	33.6	2274	0	79	0.5	42	100	-999	4.8
1997	8	15	19.5	25.15	30.8	1261	0	88	0.8	61	100	-999	3
1997	8	16	21.1	24.6	28.1	1171	1	85	1.4	60	100	-999	3
1997	8	17	19.8	25	30.2	1703	0	82	0.9	50	100	-999	3.9
1997	8	18	19.9	25.45	31	1822	0	76	0.9	46	100	-999	4.2
1997	8	19	18.7	25.25	31.8	1905	0	77	0.6	43	100	-999	4.2
1997	8	20	16.9	24.95	33	2113	0	73	0.6	32	100	-999	4.5
1997	8	21	21.3	25.45	29.6	1273	7	85	0.9	54	100	-999	3.2
1997	8	22	17.8	25.3	32.8	2141	0	77	0.6	40	100	-999	4.5
1997	8	23	19.9	25.95	32	2146	0	77	2.5	44	100	-999	5.3
1997	8	24	16.6	23.95	31.3	2177	0	74	2.6	41	100	-999	5
1997	8	25	19.1	22.8	26.5	815	24.5	89	1.6	66	100	-999	2.2
1997	8	26	17.7	21.9	26.1	1198	3	92	1.1	64	100	-999	2.6
1997	8	27	18.6	23.15	27.7	903	12	92	3.1	66	100	-999	2.8
1997	8	28	14.4	17.95	21.5	1405	1.5	82	2.9	52	100	-999	3.2
1997	8	29	13.4	18.85	24.3	1760	0	76	1.8	44	100	-999	3.5
1997	8	30	11.8	20.45	29.1	2166	0	75	0.5	30	100	-999	3.8
1997	8	31	13.8	22.6	31.4	2039	0	73	2.1	40	100	-999	4.3
1997	9	1	18.1	19.7	21.3	240	5.5	97	1.8	79	100	-999	0.6
1997	9	2	14.9	18.4	21.9	1577	0	83	2.2	48	100	-999	3.1
1997	9	3	12	19.3	26.6	2067	0	82	0.7	50	100	-999	3.4
1997	9	4	12.2	20.45	28.7	1992	0	81	0.6	43	100	-999	3.5
1997	9	5	13.5	21.85	30.2	2025	0	75	1	40	100	-999	3.8
1997	9	6	17.5	20.85	24.2	773	0	89	1.3	75	100	-999	1.8
1997	9	7	19.4	23.3	27.2	1470	0	75	1.8	46	94	-999	3.6
1997	9	8	13	19.9	26.8	2021	0	72	1.2	38	99	-999	3.7
1997	9	9	11.4	19.6	27.8	1941	0	74	1.1	40	100	-999	3.4
1997	9	10	11.5	20.4	29.3	1976	0	76	1.1	27	100	-999	3.5
1997	9	11	12.1	20.85	29.6	1973	0	73	2.6	28	100	-999	4.1
1997	9	12	18.7	23.4	28.1	1035	0	82	3.2	61	95	-999	3
1997	9	13	15.7	17.4	19.1	499	0.5	83	2.8	61	100	-999	1.7
1997	9	14	7.2	14.3	21.4	1937	0	65	1.4	28	100	-999	2.9
1997	9	15	5.4	15.7	26	1983	0	73	1	24	100	-999	2.9
1997	9	16	12.6	19.65	26.7	1699	0	75	2.9	45	100	-999	3.5
1997	9	17	15	21.1	27.2	1892	0	63	2.9	24	100	-999	4.4
1997	9	18	8.3	18.8	29.3	1916	0	66	1.8	22	100	-999	3.5
1997	9	19	6.5	18.6	30.7	1852	0	61	0.8	14	100	-999	3.1
1997	9	20	10.7	18.55	26.4	1179	0	81	1.1	52	100	-999	2.1
1997	9	21	12.5	18.75	25	1079	0	90	0.9	63	100	-999	1.9
1997	9	22	12.4	19.85	27.3	1491	0	80	0.7	45	100	-999	2.6
1997	9	23	11.8	20.15	28.5	1590	0	73	1.2	29	100	-999	3
1997	9	24	9.7	19.45	29.2	1681	0	68	0.9	24	100	-999	2.9
1997	9	25	9.7	18.45	27.2	1434	0	76	1.8	42	100	-999	2.7
1997	9	26	8.2	18.35	28.5	1655	0	71	1.6	27	100	-999	2.9
1997	9	27	10.1	19.3	28.5	1645	0	70	1.5	23	100	-999	3
1997	9	28	9.4	18.55	27.7	1497	0	76	1.2	30	100	-999	2.5
1997	9	29	11.7	19.9	28.1	1534	0	79	1.2	34	100	-999	2.6
1997	9	30	11.3	20.85	30.4	1460	0	74	0.9	26	100	-999	2.7
1997	10	1	9.8	20.2	30.6	1544	0	69	0.9	21	100	-999	2.7
1997	10	2	9.4	19.15	28.9	1554	0	65	1.6	27	100	-999	2.8
1997	10	3	14.7	20.7	26.7	1451	0	77	1.5	47	100	-999	2.7
1997	10	4	11.5	19.55	27.6	1519	0	75	1	29	100	-999	2.5
1997	10	5	10.9	18.9	26.9	1426	0	80	4.4	56	100	-999	2.5
1997	10	6	18	22.3	26.6	765	5.5	87	2.8	54	100	-999	2.4
1997	10	7	13	19.25	25.5	1071	0	89	0.5	59	100	-999	1.7
1997	10	8	14.6	21	27.4	1368	0	85	2	53	100	-999	2.5
1997	10	9	15.6	21.95	28.3	1382	0	78	1.3	38	100	-999	2.6
1997	10	10	14.1	20.05	26	589	21.5	85	2.8	49	100	-999	1.7
1997	10	11	17.5	20.65	23.8	642	18	94	3.3	76	100	-999	1.5
1997	10	12	13.8	16.25	18.7	789	1.5	85	5.7	63	100	-999	2.1
1997	10	13	10.9	12.9	14.9	603	0.5	85	4.4	58	99	-999	1.7
1997	10	14	9.6	12.05	14.5	1044	0	79	3.6	54	99	-999	2
1997	10	15	6.4	11.05	15.7	620	1.5	81	2.4	60	99	-999	1.2
1997	10	16	12.6	15.3	18	668	0	92	2	69	100	-999	1.3
1997	10	17	7	13.5	20	1330	0.5	88	4.7	71	100	-999	1.4
1997	10	18	16.6	20.05	23.5	1324	0	82	5.9	64	90	-999	3
1997	10	19	17.1	19.55	22	895	0	88	5.8	75	98	-999	2.3
